,Census Tract,County,"Hospitalization_Census_Tract_Rate_per_100,000","Hospitlization_State_Rate_per_100,000",Adult_Pop_Over_18,Census_Tract_Estimate,Pop_Total,Pop_Density/Sq_Mile,Percent_Poverty,Median_Household_Income,Poverty_Mean_Household_Income,Per_Capita_Income,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,Low_Income_Tract,Percent_Education_Population_AgeOver24_LessThan9th,Percent_Education_Population_AgeOver24_NoHSDiploma,Percent_Education_Population_AgeOver24_HSD_Higher,Percent_Education_Population_AgeOver24_Bachelors_Higher
994,8041003701,EL PASO,548.42,1267.78,6156,6.9,8038,75.1,8.5,80106.0,94346.0,35571,0,0,0,0,0,1,0,4.5,6.4,93.5,45.3
995,8041004100,EL PASO,1957.54,1267.78,3650,7.1,4997,5205.2,12.9,55058.0,65153.0,24617,0,0,0,0,1,0,0,1.7,5.2,94.9,11.1
996,8041004200,EL PASO,1722.64,1267.78,3046,7.9,3965,5286.7,9.2,53641.0,69142.0,26640,0,0,0,0,1,0,0,1.3,5.0,95.0,17.4
997,8041004508,EL PASO,1603.05,1267.78,4819,7.3,7054,1901.3,10.0,47143.0,57675.0,21369,1,1,1,1,1,0,1,0.3,7.3,92.7,15.3
998,8041004507,EL PASO,1483.72,1267.78,2597,9.0,3327,3824.1,3.7,63553.0,76040.0,25709,0,0,0,0,1,0,0,2.3,9.5,90.5,20.7
999,8041004506,EL PASO,1888.33,1267.78,3766,8.2,4998,4805.8,10.5,56466.0,60703.0,19708,0,0,0,0,1,0,0,3.7,12.4,87.6,13.6
1000,8041004300,EL PASO,1276.82,1267.78,5081,7.9,6906,2807.3,14.5,62191.0,72219.0,23849,0,0,0,0,1,0,0,2.6,12.5,87.5,30.2
1001,8041005000,EL PASO,2073.92,1267.78,4095,6.5,5413,2879.3,14.0,50395.0,60269.0,22567,1,1,1,1,1,0,1,0.7,10.3,89.6,20.8
1002,8041006200,EL PASO,2029.55,1267.78,3815,6.5,5468,3933.8,31.1,36861.0,52480.0,20060,1,1,1,1,1,0,1,11.0,21.3,78.7,10.1
1003,8041006100,EL PASO,3809.91,1267.78,2833,5.3,4184,8046.2,33.0,36707.0,45219.0,16989,1,1,1,1,1,0,1,4.7,19.7,80.4,11.4
1004,8041006000,EL PASO,2119.98,1267.78,5024,8.3,6682,4367.3,21.6,39963.0,50960.0,21423,1,1,1,1,1,0,1,5.1,15.8,84.2,9.9
1005,8041005900,EL PASO,1497.92,1267.78,5583,7.6,6838,2814.0,12.6,57692.0,69485.0,29258,0,0,0,0,1,0,0,0.0,3.3,96.7,29.5
1006,8041005800,EL PASO,1025.02,1267.78,2408,8.9,3084,5507.1,5.8,68897.0,76875.0,31159,0,0,0,0,1,0,0,1.1,2.7,97.4,32.4
1007,8041005700,EL PASO,1345.48,1267.78,4794,8.5,6167,5096.7,10.2,57569.0,63444.0,26476,0,0,0,0,1,0,0,2.3,5.5,94.5,28.9
1008,8041005602,EL PASO,1124.36,1267.78,2553,8.1,3183,5683.9,3.5,65734.0,77171.0,32570,0,0,0,0,1,0,0,2.6,6.5,93.5,34.8
1009,8041004703,EL PASO,1239.87,1267.78,4688,7.6,6008,6750.6,2.4,74639.0,98229.0,37324,0,0,0,0,1,0,0,0.6,2.5,97.5,43.6
1010,8041004009,EL PASO,2071.1,1267.78,1279,5.7,1877,10427.8,23.9,39539.0,47493.0,17741,0,1,0,0,1,0,1,4.2,15.8,84.2,11.9
1011,8041005202,EL PASO,2243.16,1267.78,2105,7.3,2710,6948.7,29.3,34531.0,45772.0,23589,1,1,1,1,1,0,1,2.2,10.0,90.0,12.9
1012,8041003905,EL PASO,1494.53,1267.78,2870,6.0,3600,1690.1,12.2,59590.0,72551.0,32076,0,0,0,0,1,0,0,0.0,0.8,99.2,42.3
1013,8041003706,EL PASO,914.0,1267.78,3452,7.6,4491,4236.8,12.6,92212.0,103487.0,41771,0,0,0,0,1,0,0,1.0,1.9,98.0,62.8
1014,8041003705,EL PASO,687.57,1267.78,4463,7.7,5718,1374.5,11.9,88275.0,123785.0,50469,0,0,0,0,1,0,0,1.0,1.4,98.6,68.4
1015,8041003000,EL PASO,1241.58,1267.78,3727,7.3,4450,3503.9,15.7,44836.0,65902.0,33947,0,1,0,1,1,0,1,5.0,9.1,91.0,36.8
1016,8041003303,EL PASO,1869.74,1267.78,4733,8.3,5819,2866.5,24.0,41442.0,48765.0,21520,1,1,1,1,1,0,1,1.9,10.1,89.9,23.8
1017,8041004503,EL PASO,1841.16,1267.78,9686,6.1,14728,1881.0,3.4,69167.0,76210.0,24535,0,0,0,0,1,0,0,1.0,3.8,96.3,26.0
1018,8041002900,EL PASO,3016.65,1267.78,4121,7.6,5755,4918.8,39.9,30541.0,38008.0,16518,0,1,0,1,1,0,1,8.2,17.8,82.2,16.7
1019,8041002000,EL PASO,2279.26,1267.78,5135,6.7,6999,5262.4,29.3,32038.0,46325.0,19143,0,1,0,1,1,0,1,4.2,13.1,86.9,16.8
1020,8041004502,EL PASO,1244.32,1267.78,4357,6.8,6000,1432.0,5.1,69487.0,76030.0,26038,0,0,0,0,1,0,0,1.2,4.8,95.2,30.2
1021,8041001900,EL PASO,1939.53,1267.78,3580,8.6,4654,7051.5,22.4,28913.0,42782.0,21454,0,1,0,1,1,0,1,4.1,14.8,85.2,13.1
1022,8041001800,EL PASO,1146.01,1267.78,1683,7.0,1952,3983.7,8.8,67340.0,80258.0,39477,0,0,0,0,1,0,0,0.0,2.1,97.9,56.3
1023,8041001700,EL PASO,1938.2,1267.78,1643,6.2,1922,6406.7,16.8,42436.0,63520.0,31197,1,1,1,1,1,0,1,1.4,9.3,90.7,41.6
1024,8041001600,EL PASO,634.69,1267.78,3363,2.7,3496,5731.1,29.0,40771.0,60503.0,25484,0,0,0,0,1,0,0,1.6,2.9,97.1,59.8
1025,8041001500,EL PASO,1759.71,1267.78,1746,7.6,2083,3063.2,19.7,36797.0,46582.0,23259,0,1,0,0,1,0,1,2.4,6.5,93.6,22.8
1026,8041003906,EL PASO,809.56,1267.78,4905,8.0,6493,3399.5,5.5,77227.0,89912.0,35034,0,0,0,0,1,0,0,0.6,2.7,97.4,51.8
1027,8041001101,EL PASO,1555.89,1267.78,1274,7.2,1483,3026.5,13.8,37148.0,45687.0,24632,0,0,0,0,1,0,0,2.4,8.0,92.1,31.2
1028,8041001000,EL PASO,795.11,1267.78,1912,7.9,2453,3227.6,7.5,87917.0,165882.0,71123,0,0,0,0,1,0,0,0.8,2.6,97.4,74.6
1029,8041000900,EL PASO,1010.47,1267.78,1871,7.3,2229,5436.6,12.3,67674.0,85456.0,42179,0,1,0,0,1,0,1,0.1,2.2,97.8,63.5
1030,8041005109,EL PASO,1273.6,1267.78,5637,7.7,7553,4267.2,6.4,84392.0,93232.0,34710,0,0,0,0,1,0,0,1.6,4.2,95.8,44.3
1031,8041005105,EL PASO,2893.64,1267.78,5267,5.7,7448,6650.0,7.8,88093.0,98147.0,31334,0,0,0,0,1,0,0,2.2,7.1,92.8,33.3
1032,8041005107,EL PASO,1410.15,1267.78,6209,6.1,8880,4988.8,5.9,87020.0,102433.0,34475,0,0,0,0,1,0,0,1.0,2.0,98.0,44.8
1033,8041007102,EL PASO,642.66,1267.78,6479,7.1,9284,3363.8,1.0,130875.0,147722.0,46592,0,0,0,0,1,0,0,0.6,1.1,98.9,65.0
1034,8041004705,EL PASO,1134.46,1267.78,5983,6.5,8124,6943.6,4.2,84037.0,88858.0,33545,0,0,0,0,1,0,0,1.3,3.4,96.5,43.1
1035,8041005106,EL PASO,968.06,1267.78,7151,6.3,10100,4316.2,5.1,69894.0,81343.0,30024,0,0,0,0,1,0,0,0.6,3.5,96.5,41.8
1036,8041004706,EL PASO,890.2,1267.78,3771,6.5,5143,3174.7,4.8,98893.0,101570.0,36266,0,0,0,0,1,0,0,0.6,1.2,98.8,57.3
1037,8041006902,EL PASO,1545.3,1267.78,3611,5.8,5099,5311.5,5.0,79619.0,93879.0,33122,0,0,0,0,1,0,0,0.0,0.5,99.5,53.6
1038,8041004603,EL PASO,2160.95,1267.78,4673,5.6,6758,46.2,3.4,69244.0,77533.0,25810,0,0,0,0,0,1,0,3.1,7.1,92.9,22.5
1039,8041004510,EL PASO,1727.0,1267.78,6546,5.2,9617,1726.6,2.4,82622.0,86319.0,27469,0,0,0,0,1,0,0,0.8,2.5,97.5,33.8
1040,8041005108,EL PASO,1376.97,1267.78,6615,6.6,9192,3767.2,3.0,86375.0,94981.0,32338,0,0,0,0,1,0,0,0.0,5.3,94.7,36.6
1041,8041003308,EL PASO,1108.76,1267.78,4389,5.5,5706,8778.5,4.9,47894.0,63129.0,28884,0,1,0,0,1,0,1,1.1,3.8,96.2,44.9
1042,8041003305,EL PASO,441.42,1267.78,5408,8.8,6950,1349.5,4.6,107679.0,136838.0,56932,0,0,0,0,1,0,0,0.5,2.5,97.5,68.3
1043,8041004401,EL PASO,670.97,1267.78,4947,3.4,9335,3153.7,20.0,45940.0,46159.0,13263,1,1,1,0,1,0,1,0.6,2.6,97.5,18.2
1046,8041003306,EL PASO,1073.36,1267.78,2530,7.0,3309,50.8,6.8,71462.0,103506.0,36448,0,0,0,0,0,1,0,3.0,9.1,91.0,42.0
1047,8041005104,EL PASO,1370.33,1267.78,6364,7.1,9055,177.7,5.9,89253.0,92802.0,30858,0,0,0,0,0,1,0,0.9,5.5,94.5,42.6
1048,8041005502,EL PASO,2015.99,1267.78,3448,5.8,4654,6554.9,18.4,36002.0,46994.0,19644,0,1,0,0,1,0,1,0.0,5.0,95.0,20.8
1049,8041004702,EL PASO,1041.56,1267.78,1741,6.0,2342,6005.1,5.7,68259.0,74351.0,26518,0,0,0,0,1,0,0,3.8,8.6,91.4,32.4
1050,8041000101,EL PASO,1159.65,1267.78,5203,8.0,6094,2308.3,14.5,41163.0,63723.0,30978,0,0,0,0,1,0,0,0.5,3.9,96.0,36.7
1051,8041008000,EL PASO,1772.73,1267.78,3423,6.1,4230,3916.7,13.2,47957.0,61589.0,28109,0,1,0,0,1,0,1,0.8,3.3,96.7,33.4
1052,8041003709,EL PASO,750.62,1267.78,5297,6.5,6305,1976.5,8.3,70897.0,89434.0,38666,0,0,0,0,1,0,0,0.8,3.1,96.9,52.7
1053,8041007400,EL PASO,550.8,1267.78,6755,8.2,8843,738.1,1.9,160599.0,166616.0,55856,0,0,0,0,1,0,0,0.0,0.6,99.4,66.8
1054,8041003707,EL PASO,1091.53,1267.78,3013,7.3,3854,1227.4,2.2,100000.0,114919.0,43608,0,0,0,0,0,1,0,0.0,0.8,99.2,55.5
1055,8041003708,EL PASO,579.21,1267.78,2151,8.2,2754,2257.4,7.1,85938.0,94366.0,41623,0,0,0,0,1,0,0,0.5,1.9,98.2,62.7
1056,8041006502,EL PASO,1822.44,1267.78,4840,6.7,7035,6965.3,14.8,51559.0,56965.0,20105,1,1,1,0,1,0,1,1.2,12.6,87.4,15.5
1057,8041006600,EL PASO,1503.03,1267.78,2070,8.3,2436,2511.3,14.2,54965.0,79051.0,38839,0,0,0,0,1,0,0,0.0,3.8,96.2,42.9
1058,8041006501,EL PASO,2398.33,1267.78,2618,7.5,3868,6139.7,19.1,48906.0,58203.0,17742,1,1,1,0,1,0,1,10.7,22.5,77.5,13.8
1059,8041006400,EL PASO,2228.92,1267.78,5247,7.3,7387,5862.7,21.4,44063.0,55827.0,20331,0,1,0,0,1,0,1,4.0,13.8,86.2,15.0
1060,8041005601,EL PASO,1301.87,1267.78,3913,7.5,5090,5193.9,5.7,61290.0,81365.0,32934,0,0,0,0,1,0,0,1.5,4.7,95.3,32.9
1061,8041005400,EL PASO,3004.59,1267.78,3932,8.2,5985,5490.8,34.9,27026.0,40164.0,14318,0,1,0,1,1,0,1,8.0,15.4,84.6,10.6
1062,8041005300,EL PASO,2613.87,1267.78,3411,7.2,4780,8241.4,27.9,39979.0,47780.0,17585,0,1,0,0,1,0,1,8.2,19.5,80.5,17.7
1063,8041005201,EL PASO,2988.32,1267.78,3536,7.3,4544,7212.7,32.7,30777.0,38204.0,16379,0,1,0,1,1,0,1,12.6,21.3,78.7,11.7
1064,8041004800,EL PASO,1251.77,1267.78,3630,7.0,4785,5145.2,11.6,56423.0,72961.0,28980,0,1,0,0,1,0,1,1.8,7.0,93.0,30.5
1065,8041002700,EL PASO,2163.94,1267.78,2663,8.8,3323,4052.4,24.3,32794.0,50196.0,24447,1,1,1,1,1,0,1,3.6,16.0,84.1,27.4
1066,8041002501,EL PASO,480.78,1267.78,2759,8.5,3415,597.0,6.5,97151.0,137941.0,59928,0,0,0,0,1,0,0,0.9,2.8,97.2,61.7
1067,8041002502,EL PASO,1072.07,1267.78,3524,7.7,4397,2911.9,8.5,51451.0,71952.0,33674,0,0,0,0,1,0,0,2.1,4.0,96.0,47.0
1068,8041002400,EL PASO,1689.43,1267.78,4533,8.5,5496,3435.0,11.7,49950.0,58079.0,28517,0,0,0,0,1,0,0,2.6,8.2,91.8,35.4
1069,8041002200,EL PASO,2500.4,1267.78,2247,8.1,2813,4198.5,14.8,34870.0,47685.0,23156,1,1,1,1,1,0,1,3.4,9.1,90.9,32.5
1070,8041002102,EL PASO,1925.04,1267.78,3446,7.6,4666,4619.8,19.2,43390.0,47891.0,19041,0,1,0,0,1,0,1,4.3,12.6,87.3,20.8
1071,8041003100,EL PASO,384.44,1267.78,3555,10.6,4321,993.3,6.4,102868.0,167989.0,71652,0,0,0,0,1,0,0,1.4,7.7,92.4,65.1
1072,8041002101,EL PASO,2708.55,1267.78,3178,8.5,3839,3656.2,19.5,43112.0,45528.0,22790,0,1,0,1,1,0,1,5.7,14.0,86.0,21.8
1073,8041001400,EL PASO,1547.34,1267.78,2921,6.7,3470,4565.8,13.8,47079.0,60610.0,29478,0,1,0,1,1,0,1,3.0,7.2,92.8,40.3
1074,8041001302,EL PASO,1414.38,1267.78,4414,6.7,5131,4348.3,16.0,42901.0,61492.0,30720,0,0,0,0,1,0,0,5.0,12.4,87.6,32.2
1075,8041001104,EL PASO,1261.33,1267.78,2606,7.5,3131,1909.1,13.5,44471.0,56257.0,27915,0,1,0,0,1,0,1,1.7,5.0,95.1,29.0
1076,8041000800,EL PASO,1529.11,1267.78,2404,8.2,2984,3469.8,10.0,45192.0,64223.0,30129,1,1,1,1,1,0,1,0.0,1.4,98.6,32.3
1077,8041000700,EL PASO,1491.79,1267.78,2585,8.6,3376,5358.7,18.5,38814.0,51437.0,23788,0,1,0,0,1,0,1,1.4,4.3,95.7,23.7
1078,8041000600,EL PASO,1402.22,1267.78,2544,7.7,3176,4812.1,10.5,53850.0,63894.0,27430,1,1,1,0,1,0,1,1.8,5.3,94.7,35.8
1079,8041000500,EL PASO,1131.93,1267.78,1937,6.9,2268,4361.5,16.1,56875.0,66864.0,29764,0,0,0,0,1,0,0,3.0,8.4,91.6,42.3
1080,8041000400,EL PASO,1467.93,1267.78,1831,9.1,2163,3277.3,12.2,51821.0,55729.0,28066,0,0,0,0,1,0,0,0.0,7.4,92.6,31.6
1081,8041007800,EL PASO,727.08,1267.78,4374,6.1,5060,2505.0,12.9,56728.0,83952.0,30839,0,0,0,0,1,0,0,0.3,1.0,99.0,42.3
1082,8041000302,EL PASO,2900.28,1267.78,4248,6.6,5179,2375.7,26.6,34342.0,39116.0,15780,1,1,1,1,1,0,1,4.3,15.0,85.0,16.4
1083,8041007700,EL PASO,768.52,1267.78,4871,7.4,5833,2514.2,8.5,51734.0,77499.0,38209,0,0,0,0,1,0,0,0.4,2.2,97.8,42.2
1084,8005083500,ARAPAHOE,1510.63,1267.78,4471,7.3,6234,8539.7,16.1,59500.0,77560.0,28161,0,0,0,0,1,0,0,2.7,5.8,94.2,30.2
1085,8005082800,ARAPAHOE,2293.52,1267.78,3859,7.6,4834,6360.5,7.0,66556.0,72374.0,28619,0,0,0,0,1,0,0,4.7,10.2,89.8,25.8
1086,8005082400,ARAPAHOE,1957.3,1267.78,3299,7.6,4267,5401.3,16.9,59236.0,71864.0,26364,0,1,0,0,1,0,1,3.8,12.4,87.6,25.1
1087,8005005630,ARAPAHOE,1223.4,1267.78,4485,6.5,5783,5783.0,2.6,100417.0,125012.0,47967,0,0,0,0,1,0,0,0.7,1.4,98.6,61.1
1088,8005005631,ARAPAHOE,672.62,1267.78,2739,7.5,3438,5289.2,2.2,102477.0,123145.0,46298,0,0,0,0,1,0,0,0.4,1.4,98.6,59.7
1089,8005005628,ARAPAHOE,962.52,1267.78,4653,7.1,5787,5845.5,3.9,81699.0,95994.0,39556,0,0,0,0,1,0,0,1.4,2.2,97.8,53.2
1090,8005005632,ARAPAHOE,719.27,1267.78,2524,6.9,3267,3843.5,4.9,112978.0,126504.0,46880,0,0,0,0,1,0,0,1.3,3.7,96.3,62.3
1091,8005005629,ARAPAHOE,494.47,1267.78,1923,7.3,2555,2580.8,2.9,157500.0,197582.0,64882,0,0,0,0,1,0,0,0.0,0.0,100.0,80.8
1092,8005084400,ARAPAHOE,1791.56,1267.78,2294,6.0,3098,7556.1,12.7,71627.0,81720.0,28275,0,0,0,0,1,0,0,1.4,9.0,91.0,33.1
1093,8055960900,HUERFANO,783.93,1267.78,2882,9.2,3302,2.1,10.5,44853.0,62760.0,31391,0,0,0,0,0,1,0,2.0,5.7,94.3,29.7
1094,8055960600,HUERFANO,1688.08,1267.78,2580,15.3,3196,76.2,19.2,27279.0,39963.0,19510,0,1,0,1,1,0,1,5.6,13.8,86.2,16.8
1095,8005005624,ARAPAHOE,687.19,1267.78,2024,7.4,2631,3416.9,2.4,116875.0,136290.0,45484,0,0,0,0,1,0,0,0.7,2.3,97.7,56.3
1096,8005005627,ARAPAHOE,742.82,1267.78,3558,7.8,4686,4686.0,4.8,104137.0,125591.0,49990,0,0,0,0,1,0,0,0.3,1.3,98.7,68.4
1097,8005005614,ARAPAHOE,936.5,1267.78,2604,6.6,3270,3633.3,2.5,89128.0,92360.0,37958,0,0,0,0,1,0,0,0.7,4.1,95.9,41.8
1098,8005006707,ARAPAHOE,966.96,1267.78,3888,6.5,5258,4206.4,12.1,95333.0,112812.0,40914,0,0,0,0,1,0,0,0.2,1.4,98.6,54.1
1099,8005006708,ARAPAHOE,612.21,1267.78,3912,7.0,5062,5062.0,3.2,106438.0,136470.0,53714,0,0,0,0,1,0,0,0.2,0.2,99.8,71.3
1100,8005006604,ARAPAHOE,1837.78,1267.78,3636,6.3,4582,6276.7,12.5,51156.0,70557.0,31293,0,0,0,0,1,0,0,2.7,14.4,85.6,33.7
1101,8005006603,ARAPAHOE,1688.03,1267.78,2733,7.2,3393,4712.5,11.8,78790.0,91302.0,38942,0,0,0,0,1,0,0,1.5,4.1,95.9,45.5
1102,8005006705,ARAPAHOE,655.91,1267.78,1401,7.2,2041,1046.7,2.4,211500.0,370179.0,116965,0,0,0,0,1,0,0,0.0,0.0,100.0,80.3
1103,8005006601,ARAPAHOE,2129.12,1267.78,4604,5.8,5531,7374.7,9.5,41835.0,62929.0,30363,0,1,0,0,1,0,1,5.0,9.9,90.1,26.3
1104,8005005621,ARAPAHOE,674.73,1267.78,2424,8.1,3034,3034.0,3.7,115473.0,154182.0,62891,0,0,0,0,1,0,0,1.1,3.6,96.3,60.0
1105,8005005625,ARAPAHOE,1933.09,1267.78,2488,6.7,3103,4309.7,13.0,76607.0,84517.0,34429,0,0,0,0,1,0,0,0.7,3.4,96.6,41.4
1107,8005005620,ARAPAHOE,881.21,1267.78,2580,7.3,2905,7644.7,6.4,55480.0,63733.0,37833,0,0,0,0,1,0,1,3.3,7.7,92.3,38.7
1108,8005006709,ARAPAHOE,545.41,1267.78,4114,7.9,5495,3392.0,1.9,115956.0,140929.0,56471,0,0,0,0,1,0,0,0.4,0.4,99.6,67.8
1109,8005005619,ARAPAHOE,1068.56,1267.78,3789,6.9,4655,3145.3,5.4,88401.0,123096.0,48830,0,0,0,0,1,0,0,2.1,5.6,94.3,47.0
1110,8005005633,ARAPAHOE,594.1,1267.78,2489,7.4,3109,4145.3,2.7,103958.0,138817.0,60476,0,0,0,0,1,0,0,0.8,1.3,98.7,63.7
1111,8005081700,ARAPAHOE,819.1,1267.78,2220,7.4,2946,4149.3,2.4,130250.0,146645.0,49501,0,0,0,0,1,0,0,0.7,3.0,97.0,63.6
1112,8005015100,ARAPAHOE,893.45,1267.78,2179,7.8,2797,4907.0,6.0,117917.0,126110.0,49558,0,0,0,0,1,0,0,1.0,4.1,96.0,67.1
1113,8005083900,ARAPAHOE,1279.85,1267.78,2387,7.0,2840,5358.5,6.7,60349.0,71623.0,38018,1,1,1,0,1,0,1,2.9,6.6,93.4,45.9
1114,8005082900,ARAPAHOE,1318.26,1267.78,3528,7.0,4776,4682.4,7.1,69018.0,81791.0,29743,0,0,0,0,1,0,0,4.8,9.9,90.1,20.3
1115,8005087300,ARAPAHOE,1476.99,1267.78,5983,5.9,8384,9981.0,11.5,57171.0,99571.0,38897,1,1,1,1,1,0,1,0.6,7.1,92.8,41.6
1116,8005086900,ARAPAHOE,1395.24,1267.78,2379,5.4,3043,10867.9,24.1,52783.0,57633.0,26827,0,1,0,0,1,0,1,1.5,1.9,98.1,45.8
1117,8005087100,ARAPAHOE,2966.93,1267.78,2094,7.3,2713,7139.5,18.8,39457.0,47953.0,23504,0,1,0,1,1,0,1,2.1,3.4,96.5,41.2
1118,8005007301,ARAPAHOE,3005.55,1267.78,1823,6.6,2485,7530.3,19.4,37092.0,46699.0,18268,0,1,0,1,1,0,1,12.3,18.1,81.9,19.7
1119,8005006100,ARAPAHOE,3025.82,1267.78,2572,5.8,2962,6731.8,24.7,50833.0,63958.0,32937,0,1,0,0,1,0,1,1.6,11.6,88.4,30.9
